Ngày,Diện tích,Dài,Rộng,Giá/m2
23-06-2020,34 m²,6 m,6 m,"97,06 triệu/m²"
23-06-2020,32 m²,8 m,4 m,"5,44 triệu/m²"
23-06-2020,50 m²,12 m,4 m,99 triệu/m²
23-06-2020,34 m²,6 m,5 m,"129,41 triệu/m²"
23-06-2020,50 m²,12 m,4 m,128 triệu/m²
23-06-2020,45 m²,10 m,4 m,"166,67 triệu/m²"
23-06-2020,30 m²,9 m,4 m,"68,33 triệu/m²"
23-06-2020,40 m²,10 m,4.1 m,70 triệu/m²
23-06-2020,32 m²,6 m,5 m,"107,81 triệu/m²"
23-06-2020,70 m²,15 m,4 m,"37,14 triệu/m²"
23-06-2020,68 m²,15 m,4 m,"98,53 triệu/m²"
23-06-2020,45 m²,11 m,4 m,"37,78 triệu/m²"
23-06-2020,36 m²,6 m,6 m,"107,78 triệu/m²"
23-06-2020,32 m²,6 m,5 m,"54,69 triệu/m²"
23-06-2020,50 m²,10 m,5 m,80 triệu/m²
23-06-2020,35 m²,8 m,4 m,"131,43 triệu/m²"
23-06-2020,40 m²,11 m,3 m,"97,5 triệu/m²"
23-06-2020,38 m²,12 m,3.5 m,"86,84 triệu/m²"
23-06-2020,48 m²,11.4 m,4.2 m,"197,92 triệu/m²"
23-06-2020,30 m²,10 m,3 m,109 triệu/m²
23-06-2020,60 m²,10 m,6 m,"74,17 triệu/m²"
23-06-2020,43 m²,12 m,3.5 m,90 triệu/m²
23-06-2020,367 m²,18 m,25 m,"185,29 triệu/m²"
23-06-2020,3505 m²,10 m,3 m,641.940 đ/m²
23-06-2020,52 m²,10 m,5 m,"104,81 triệu/m²"
23-06-2020,34 m²,11 m,3.8 m,"94,12 triệu/m²"
23-06-2020,55 m²,9 m,6 m,"150,91 triệu/m²"
23-06-2020,30 m²,6 m,5 m,"263,33 triệu/m²"
23-06-2020,35 m²,8 m,4 m,100 triệu/m²
23-06-2020,100 m²,14 m,7 m,350 triệu/m²
23-06-2020,60 m²,10 m,6 m,"96,67 triệu/m²"
23-06-2020,33 m²,10 m,3.3 m,"66,67 triệu/m²"
23-06-2020,108 m²,10 m,10 m,"14,81 triệu/m²"
23-06-2020,115 m²,23 m,5 m,"85,22 triệu/m²"
23-06-2020,140 m²,24 m,5 m,"110,71 triệu/m²"
23-06-2020,30 m²,8 m,4 m,50 triệu/m²
23-06-2020,45 m²,11 m,4 m,"78,89 triệu/m²"
23-06-2020,42 m²,8 m,5 m,"83,33 triệu/m²"
23-06-2020,57 m²,8 m,5 m,"85,96 triệu/m²"
23-06-2020,52 m²,10 m,5 m,"55,77 triệu/m²"
23-06-2020,35 m²,5 m,6 m,"102,86 triệu/m²"
23-06-2020,33 m²,6.6 m,5 m,"39,39 triệu/m²"
23-06-2020,56 m²,15 m,42 m,"128,57 triệu/m²"
23-06-2020,35 m²,9 m,4 m,"83,14 triệu/m²"
23-06-2020,48 m²,12 m,4 m,"76,04 triệu/m²"
23-06-2020,25 m²,6 m,4 m,76 triệu/m²
23-06-2020,34 m²,8 m,41 m,"145,59 triệu/m²"
23-06-2020,48 m²,10 m,4 m,"59,38 triệu/m²"
23-06-2020,40 m²,8 m,5 m,"117,5 triệu/m²"
23-06-2020,35 m²,8 m,4 m,"131,43 triệu/m²"
23-06-2020,35 m²,10 m,3 m,80 triệu/m²
23-06-2020,50 m²,12.5 m,4 m,106 triệu/m²
23-06-2020,22 m²,6 m,3 m,"88,64 triệu/m²"
23-06-2020,32 m²,10.3 m,3.1 m,"68,75 triệu/m²"
23-06-2020,100 m²,29 m,3 m,58 triệu/m²
23-06-2020,31 m²,10 m,3 m,"90,32 triệu/m²"
23-06-2020,52 m²,13 m,3.8 m,"86,54 triệu/m²"
23-06-2020,45 m²,11 m,4 m,"195,56 triệu/m²"
23-06-2020,54 m²,12 m,4 m,"107,41 triệu/m²"
23-06-2020,50 m²,10 m,5 m,94 triệu/m²
23-06-2020,30 m²,10 m,3 m,80 triệu/m²
23-06-2020,55 m²,11 m,5 m,"46,36 triệu/m²"
23-06-2020,45 m²,8 m,6.5 m,"101,11 triệu/m²"
23-06-2020,36 m²,9 m,4 m,"108,06 triệu/m²"
23-06-2020,40 m²,10 m,4 m,105 triệu/m²
23-06-2020,40 m²,10 m,4 m,"112,5 triệu/m²"
23-06-2020,52 m²,13 m,4 m,"91,35 triệu/m²"
23-06-2020,91 m²,18.3 m,5 m,"52,75 triệu/m²"
23-06-2020,30 m²,89 m,34 m,30 triệu/m²
23-06-2020,50 m²,12.5 m,4 m,126 triệu/m²
23-06-2020,57 m²,5.7 m,10 m,140 triệu/m²
23-06-2020,70 m²,12 m,6 m,"155,71 triệu/m²"
23-06-2020,39 m²,11 m,3 m,"87,18 triệu/m²"
23-06-2020,70 m²,17 m,4 m,"178,57 triệu/m²"
23-06-2020,45 m²,11 m,4 m,"97,78 triệu/m²"
23-06-2020,42 m²,5 m,8 m,"94,76 triệu/m²"
23-06-2020,30 m²,5 m,6 m,"113,33 triệu/m²"
23-06-2020,45 m²,11 m,4 m,"93,33 triệu/m²"
23-06-2020,50 m²,12 m,4 m,126 triệu/m²
23-06-2020,56 m²,9 m,4 m,"232,14 triệu/m²"
23-06-2020,50 m²,12.5 m,4 m,120 triệu/m²
23-06-2020,50 m²,10 m,4.6 m,85 triệu/m²
23-06-2020,135 m²,22 m,6 m,"44,04 triệu/m²"
23-06-2020,45 m²,10 m,4 m,"115,56 triệu/m²"
23-06-2020,40 m²,11 m,3 m,"87,5 triệu/m²"
23-06-2020,60 m²,13.3 m,4.5 m,"166,67 triệu/m²"
23-06-2020,45 m²,11 m,4 m,"81,11 triệu/m²"
23-06-2020,35 m²,10 m,3 m,"85,71 triệu/m²"
23-06-2020,80 m²,20 m,4.3 m,"117,5 triệu/m²"
23-06-2020,40 m²,11 m,4 m,"142,5 triệu/m²"
23-06-2020,33 m²,6 m,5 m,"71,21 triệu/m²"
23-06-2020,32 m²,10 m,32 m,"54,06 triệu/m²"
23-06-2020,38 m²,8 m,4 m,50 triệu/m²
23-06-2020,40 m²,10 m,4 m,"72,5 triệu/m²"
23-06-2020,118 m²,10 m,2 m,"23,31 triệu/m²"
23-06-2020,38 m²,6 m,6 m,"88,16 triệu/m²"
23-06-2020,50 m²,10 m,5 m,90 triệu/m²
23-06-2020,120 m²,22 m,6 m,"262,5 triệu/m²"
23-06-2020,42 m²,10 m,3 m,"66,67 triệu/m²"
23-06-2020,38 m²,10 m,3.8 m,"101,32 triệu/m²"
23-06-2020,48 m²,9.5 m,5 m,93.750 đ/m²
23-06-2020,34 m²,8 m,4 m,"98,53 triệu/m²"
23-06-2020,40 m²,6 m,6 m,"63,75 triệu/m²"
23-06-2020,32 m²,10 m,3 m,"39,06 triệu/m²"
23-06-2020,36 m²,13 m,4 m,"91,67 triệu/m²"
23-06-2020,40 m²,10 m,4 m,70 triệu/m²
23-06-2020,35 m²,5 m,7 m,"91,43 triệu/m²"
23-06-2020,35 m²,4 m,8 m,"67,14 triệu/m²"
23-06-2020,34 m²,9 m,3 m,"94,12 triệu/m²"
23-06-2020,30 m²,4.5 m,6.5 m,80 triệu/m²
23-06-2020,36 m²,9 m,4 m,"61,11 triệu/m²"
23-06-2020,51 m²,13 m,4 m,"119,61 triệu/m²"
23-06-2020,65 m²,13 m,5 m,80 triệu/m²
23-06-2020,60 m²,13 m,4.6 m,"61,67 triệu/m²"
23-06-2020,41 m²,9 m,4 m,"80,49 triệu/m²"
23-06-2020,36 m²,9 m,4 m,"83,33 triệu/m²"
23-06-2020,30 m²,8 m,4 m,95 triệu/m²
23-06-2020,34 m²,8 m,4.5 m,"88,24 triệu/m²"
23-06-2020,38 m²,12 m,4 m,"92,11 triệu/m²"
23-06-2020,55 m²,12 m,4.5 m,"454,55 triệu/m²"
23-06-2020,38 m²,10 m,3 m,"94,74 triệu/m²"
23-06-2020,40 m²,12 m,3.3 m,"112,5 triệu/m²"
23-06-2020,30 m²,3 m,9 m,"96,67 triệu/m²"
23-06-2020,50 m²,11 m,4 m,80 triệu/m²
23-06-2020,47 m²,10 m,4 m,"106,38 triệu/m²"
23-06-2020,43 m²,11 m,3 m,"90,7 triệu/m²"
23-06-2020,58 m²,14 m,4 m,"79,31 triệu/m²"
23-06-2020,41 m²,7 m,5 m,"163,41 triệu/m²"
23-06-2020,36 m²,12 m,3 m,"9,72 triệu/m²"
23-06-2020,34 m²,12 m,3 m,"104,41 triệu/m²"
23-06-2020,46 m²,9 m,5 m,"108,7 triệu/m²"
23-06-2020,50 m²,11 m,4 m,100 triệu/m²
23-06-2020,36 m²,12 m,3.3 m,"197,22 triệu/m²"
23-06-2020,30 m²,9 m,3 m,"206,67 triệu/m²"
23-06-2020,45 m²,13 m,4 m,"44,44 triệu/m²"
23-06-2020,22 m²,5 m,4 m,"95,45 triệu/m²"
23-06-2020,82 m²,25 m,5 m,"39,02 triệu/m²"
23-06-2020,43 m²,10 m,4 m,"146,51 triệu/m²"
23-06-2020,47 m²,12 m,4 m,"78,72 triệu/m²"
23-06-2020,31 m²,11.2 m,2.8 m,"164,52 triệu/m²"
23-06-2020,40 m²,10 m,4 m,"103,75 triệu/m²"
23-06-2020,36 m²,9 m,4 m,"134,72 triệu/m²"
23-06-2020,38 m²,11 m,35 m,"78,95 triệu/m²"
23-06-2020,30 m²,8 m,4 m,"76,67 triệu/m²"
23-06-2020,36 m²,9 m,4 m,"86,11 triệu/m²"
23-06-2020,25 m²,7 m,4 m,92 triệu/m²
23-06-2020,40 m²,8 m,5 m,75 triệu/m²
23-06-2020,40 m²,8 m,5 m,135 triệu/m²
23-06-2020,36 m²,10 m,5 m,"127,78 triệu/m²"
23-06-2020,50 m²,12 m,4 m,"163,8 triệu/m²"
23-06-2020,31 m²,9 m,4 m,"129,03 triệu/m²"
23-06-2020,34 m²,7 m,4 m,"54,12 triệu/m²"
23-06-2020,55 m²,11 m,4 m,"93,64 triệu/m²"
23-06-2020,42 m²,11 m,3 m,"141,67 triệu/m²"
23-06-2020,59 m²,15 m,4 m,"147,46 triệu/m²"
23-06-2020,36 m²,10 m,3 m,"74,44 triệu/m²"
23-06-2020,73 m²,17 m,5 m,"136,99 triệu/m²"
23-06-2020,35 m²,7 m,5 m,"91,43 triệu/m²"
23-06-2020,35 m²,7 m,5 m,"91,43 triệu/m²"
23-06-2020,50 m²,14 m,37 m,75 triệu/m²
23-06-2020,36 m²,9 m,4 m,125 triệu/m²
23-06-2020,53 m²,10 m,8 m,"65,09 triệu/m²"
23-06-2020,40 m²,10 m,4 m,80 triệu/m²
23-06-2020,50 m²,15 m,4 m,180 triệu/m²
23-06-2020,50 m²,15 m,4 m,180 triệu/m²
23-06-2020,35 m²,7 m,5 m,"74,29 triệu/m²"
23-06-2020,59 m²,23 m,45 m,"86,44 triệu/m²"
23-06-2020,27 m²,9 m,3 m,"92,59 triệu/m²"
23-06-2020,40 m²,8 m,5 m,75 triệu/m²
23-06-2020,69 m²,1574 m,445 m,"318,84 triệu/m²"
23-06-2020,30 m²,12 m,5 m,"316,67 triệu/m²"
23-06-2020,102 m²,10.2 m,10 m,"264,71 triệu/m²"
23-06-2020,22 m²,7 m,3 m,"88,64 triệu/m²"
23-06-2020,45 m²,11 m,4 m,"93,33 triệu/m²"
23-06-2020,56 m²,12 m,4 m,"151,61 triệu/m²"
23-06-2020,32 m²,10 m,3 m,"70,31 triệu/m²"
23-06-2020,45 m²,9 m,5 m,"73,33 triệu/m²"
23-06-2020,50 m²,10 m,5 m,"89,6 triệu/m²"
23-06-2020,92 m²,23 m,4 m,"63,04 triệu/m²"
23-06-2020,56 m²,16.5 m,3.5 m,"62,5 triệu/m²"
23-06-2020,34 m²,9 m,4 m,"85,29 triệu/m²"
23-06-2020,50 m²,11 m,4 m,104 triệu/m²
23-06-2020,30 m²,8 m,4 m,92.666 đ/m²
23-06-2020,70 m²,12 m,5 m,"425,71 triệu/m²"
23-06-2020,55 m²,14 m,4 m,"72,73 triệu/m²"
23-06-2020,30 m²,7 m,4.2 m,"93,33 triệu/m²"
23-06-2020,35 m²,10 m,3.5 m,"68,57 triệu/m²"
23-06-2020,37 m²,9 m,4 m,"86,49 triệu/m²"
23-06-2020,50 m²,10 m,5 m,102 triệu/m²
23-06-2020,45 m²,9 m,5 m,"288,89 triệu/m²"
23-06-2020,40 m²,10 m,4 m,"36,25 triệu/m²"
23-06-2020,69 m²,16 m,4 m,"52,9 triệu/m²"
23-06-2020,56 m²,14 m,4 m,"128,57 triệu/m²"
23-06-2020,74 m²,14 m,3 m,150 triệu/m²
23-06-2020,68 m²,14 m,5 m,"76,47 triệu/m²"
23-06-2020,46 m²,16 m,3 m,56.521 đ/m²
23-06-2020,27 m²,4 m,5 m,"140,74 triệu/m²"
23-06-2020,35 m²,9 m,4 m,"84,86 triệu/m²"
23-06-2020,92 m²,22 m,4.4 m,"48,91 triệu/m²"
23-06-2020,34 m²,10 m,3 m,"114,71 triệu/m²"
23-06-2020,38 m²,11 m,3 m,"40,79 triệu/m²"
23-06-2020,85 m²,19.7 m,4.3 m,"305,88 triệu/m²"
23-06-2020,56 m²,13 m,43 m,"107,14 triệu/m²"
23-06-2020,45 m²,13 m,3.7 m,"41,11 triệu/m²"
23-06-2020,120 m²,12 m,10 m,"191,67 triệu/m²"
23-06-2020,88 m²,14.2 m,4.2 m,"44,89 triệu/m²"
23-06-2020,45 m²,13 m,3.5 m,"66,67 triệu/m²"
23-06-2020,35 m²,7 m,3 m,"79,86 triệu/m²"
23-06-2020,30 m²,8 m,4 m,"63,33 triệu/m²"
23-06-2020,20 m²,7 m,3 m,50 triệu/m²
23-06-2020,42 m²,12 m,3.5 m,"102,38 triệu/m²"
23-06-2020,35 m²,10 m,3.5 m,"77,14 triệu/m²"
23-06-2020,31 m²,8.7 m,3.6 m,"82,26 triệu/m²"
23-06-2020,60 m²,12 m,5 m,"211,67 triệu/m²"
23-06-2020,60 m²,15 m,6 m,"81,67 triệu/m²"
23-06-2020,40 m²,10 m,3.9 m,"76,25 triệu/m²"
23-06-2020,42 m²,10 m,4 m,"793,1 triệu/m²"
23-06-2020,110 m²,22 m,5 m,"345,45 triệu/m²"
23-06-2020,45 m²,11 m,4 m,"93,33 triệu/m²"
23-06-2020,45 m²,12.5 m,3.6 m,"98,89 triệu/m²"
23-06-2020,35 m²,10 m,3 m,80 triệu/m²
23-06-2020,110 m²,22 m,5.5 m,"32,91 triệu/m²"
23-06-2020,30 m²,10 m,3 m,"71,67 triệu/m²"
23-06-2020,51 m²,8 m,6 m,"84,31 triệu/m²"
23-06-2020,32 m²,6 m,5 m,"145,31 triệu/m²"
23-06-2020,40 m²,10 m,4.2 m,"71,25 triệu/m²"
23-06-2020,31 m²,85 m,35 m,"93,55 triệu/m²"
23-06-2020,39 m²,5.5 m,7.5 m,"96,15 triệu/m²"
23-06-2020,32 m²,8 m,4 m,"104,38 triệu/m²"
23-06-2020,45 m²,9 m,5 m,"52,22 triệu/m²"
23-06-2020,103 m²,17 m,6 m,"84,47 triệu/m²"
23-06-2020,30 m²,6 m,5 m,"98,33 triệu/m²"
23-06-2020,32 m²,9 m,3 m,"110,94 triệu/m²"
23-06-2020,35 m²,10.5 m,3.6 m,"102,86 triệu/m²"
23-06-2020,44 m²,11 m,4 m,"98,86 triệu/m²"
23-06-2020,30 m²,9 m,3 m,93 triệu/m²
23-06-2020,35 m²,9 m,4 m,80 triệu/m²
23-06-2020,55 m²,11 m,5 m,"192,73 triệu/m²"
23-06-2020,55 m²,12 m,4 m,"109,09 triệu/m²"
23-06-2020,30 m²,8 m,4 m,"141,67 triệu/m²"
23-06-2020,33 m²,8 m,4 m,"56,06 triệu/m²"
23-06-2020,83 m²,17 m,5 m,"37,95 triệu/m²"
23-06-2020,28 m²,7 m,4 m,"98,21 triệu/m²"
23-06-2020,80 m²,16 m,5 m,100 triệu/m²
23-06-2020,40 m²,11 m,3.5 m,85 triệu/m²
23-06-2020,34 m²,9 m,4 m,"54,41 triệu/m²"
23-06-2020,75 m²,12 m,6 m,"226,67 triệu/m²"
23-06-2020,25 m²,6 m,4 m,"91,64 triệu/m²"
23-06-2020,80 m²,10 m,8 m,"137,5 triệu/m²"
23-06-2020,20 m²,5 m,4 m,"82,5 triệu/m²"
23-06-2020,55 m²,16 m,3.4 m,"67,27 triệu/m²"
23-06-2020,55 m²,5.5 m,10 m,"198,18 triệu/m²"
23-06-2020,32 m²,6.4 m,5 m,"84,38 triệu/m²"
23-06-2020,36 m²,9 m,4 m,"93,06 triệu/m²"
23-06-2020,35 m²,8 m,4 m,"94,29 triệu/m²"
23-06-2020,102 m²,13 m,8 m,"105,88 triệu/m²"
23-06-2020,60 m²,11 m,5 m,"138,33 triệu/m²"
23-06-2020,106 m²,20 m,5 m,"50,94 triệu/m²"
23-06-2020,40 m²,10 m,4 m,45 triệu/m²
23-06-2020,55 m²,15 m,3.7 m,"89,09 triệu/m²"
23-06-2020,35 m²,9 m,4 m,"85,71 triệu/m²"
23-06-2020,48 m²,12 m,4 m,"54,17 triệu/m²"
23-06-2020,40 m²,10 m,4 m,"72,5 triệu/m²"
23-06-2020,99 m²,30 m,30 m,"9,6 triệu/m²"
23-06-2020,40 m²,10 m,4 m,95 triệu/m²
23-06-2020,50 m²,12 m,4 m,220 triệu/m²
23-06-2020,32 m²,9 m,3 m,"46,88 triệu/m²"
23-06-2020,45 m²,11 m,4 m,"155,56 triệu/m²"
23-06-2020,45 m²,11 m,4 m,"68,89 triệu/m²"
23-06-2020,36 m²,7 m,4 m,"77,78 triệu/m²"
23-06-2020,20 m²,7 m,3 m,110 triệu/m²
23-06-2020,76 m²,17 m,4 m,"107,89 triệu/m²"
23-06-2020,50 m²,10 m,5 m,128 triệu/m²
23-06-2020,53 m²,13 m,4 m,100 triệu/m²
23-06-2020,73 m²,13 m,5 m,"21,92 triệu/m²"
23-06-2020,50 m²,8 m,5 m,110 triệu/m²
23-06-2020,50 m²,14.3 m,3.5 m,125 triệu/m²
23-06-2020,22 m²,7.4 m,3 m,"86,36 triệu/m²"
23-06-2020,40 m²,10 m,4 m,105 triệu/m²
23-06-2020,38 m²,10 m,4 m,"75,79 triệu/m²"
23-06-2020,40 m²,10 m,4 m,"82,5 triệu/m²"
23-06-2020,204 m²,20 m,12 m,156.862 đ/m²
23-06-2020,60 m²,13 m,4 m,80 triệu/m²
23-06-2020,50 m²,15 m,4 m,140 triệu/m²
23-06-2020,35 m²,10 m,3 m,"118,57 triệu/m²"
23-06-2020,66 m²,14 m,4 m,"97,73 triệu/m²"
23-06-2020,35 m²,9 m,4 m,90 triệu/m²
23-06-2020,40 m²,7 m,6.5 m,50 triệu/m²
23-06-2020,71 m²,19 m,4 m,"45,07 triệu/m²"
23-06-2020,40 m²,8 m,5 m,"58,75 triệu/m²"
23-06-2020,35 m²,10 m,4 m,"62,86 triệu/m²"
23-06-2020,45 m²,9 m,5 m,"146,44 triệu/m²"
23-06-2020,33 m²,9 m,4 m,"121,21 triệu/m²"
23-06-2020,33 m²,7 m,4 m,"69,7 triệu/m²"
23-06-2020,40 m²,9 m,5 m,"87,5 triệu/m²"
23-06-2020,70 m²,14 m,5 m,"125,71 triệu/m²"
23-06-2020,45 m²,11 m,4 m,"62,22 triệu/m²"
23-06-2020,30 m²,8 m,4 m,"86,67 triệu/m²"
23-06-2020,40 m²,10 m,4 m,115 triệu/m²
23-06-2020,26 m²,9 m,3 m,75 triệu/m²
23-06-2020,45 m²,11 m,4 m,"91,11 triệu/m²"
23-06-2020,25 m²,6 m,4 m,78 triệu/m²
23-06-2020,55 m²,14 m,37 m,"78,18 triệu/m²"
23-06-2020,38 m²,9 m,5 m,"118,42 triệu/m²"
23-06-2020,58 m²,15 m,3 m,"72,41 triệu/m²"
23-06-2020,180 m²,13 m,13 m,210 triệu/m²
23-06-2020,30 m²,8 m,4 m,"61,67 triệu/m²"
23-06-2020,88 m²,17 m,5 m,"176,14 triệu/m²"
23-06-2020,62 m²,15 m,5 m,"132,26 triệu/m²"
23-06-2020,100 m²,20 m,5 m,60 triệu/m²
23-06-2020,32 m²,9 m,3 m,"76,56 triệu/m²"
23-06-2020,30 m²,10 m,3 m,"91,67 triệu/m²"
23-06-2020,30 m²,8 m,3 m,"63,33 triệu/m²"
23-06-2020,41 m²,10 m,4 m,"80,49 triệu/m²"
23-06-2020,48 m²,8 m,6 m,"109,38 triệu/m²"
23-06-2020,40 m²,10 m,4 m,"83,75 triệu/m²"
23-06-2020,45 m²,15 m,4 m,"104,44 triệu/m²"
23-06-2020,25 m²,8 m,3 m,"95,6 triệu/m²"
23-06-2020,56 m²,8 m,7 m,100 triệu/m²
23-06-2020,22 m²,75 m,31 m,100 triệu/m²
23-06-2020,48 m²,16 m,3 m,"45,83 triệu/m²"
23-06-2020,33 m²,11 m,3 m,"87,88 triệu/m²"
23-06-2020,35 m²,7 m,5 m,"78,57 triệu/m²"
23-06-2020,33 m²,10 m,3 m,"87,88 triệu/m²"
23-06-2020,32 m²,10 m,3 m,"181,25 triệu/m²"
23-06-2020,40 m²,9 m,5 m,"137,5 triệu/m²"
23-06-2020,34 m²,10 m,3 m,"97,06 triệu/m²"
23-06-2020,30 m²,10 m,3 m,80 triệu/m²
23-06-2020,55 m²,12 m,4.5 m,100 triệu/m²
23-06-2020,60 m²,15 m,4 m,200.000 đ/m²
23-06-2020,180 m²,13 m,13 m,210 triệu/m²
23-06-2020,60 m²,13 m,4.5 m,175 triệu/m²
23-06-2020,80 m²,16 m,5 m,"106,25 triệu/m²"
23-06-2020,15 m²,5 m,3 m,"86,67 triệu/m²"
23-06-2020,25 m²,4 m,5500 m,212 triệu/m²
22-06-2020,40 m²,10 m,4 m,"107,5 triệu/m²"
22-06-2020,53 m²,13 m,4 m,"89,62 triệu/m²"
22-06-2020,34 m²,11 m,3.5 m,"8,24 triệu/m²"
22-06-2020,55 m²,13.8 m,4 m,60 triệu/m²
22-06-2020,45 m²,9 m,5 m,"68,89 triệu/m²"
22-06-2020,35 m²,10 m,3.5 m,100 triệu/m²
22-06-2020,32 m²,8 m,4 m,100 triệu/m²
22-06-2020,70 m²,14 m,5 m,"75,71 triệu/m²"
22-06-2020,39 m²,11 m,35 m,"45,13 triệu/m²"
22-06-2020,40 m²,10 m,4 m,130 triệu/m²
22-06-2020,33 m²,10 m,4 m,"96,97 triệu/m²"
22-06-2020,52 m²,13 m,4 m,"86,54 triệu/m²"
22-06-2020,38 m²,9 m,4 m,"55,26 triệu/m²"
22-06-2020,56 m²,10 m,6 m,"151,79 triệu/m²"
22-06-2020,44 m²,12500 m,3500 m,50 triệu/m²
22-06-2020,80 m²,14 m,7 m,"231,25 triệu/m²"
22-06-2020,75 m²,8 m,10 m,100 triệu/m²
22-06-2020,22 m²,7 m,3 m,"106,82 triệu/m²"
22-06-2020,39 m²,10 m,3 m,"84,62 triệu/m²"
22-06-2020,60 m²,14 m,4.4 m,"276,67 triệu/m²"
22-06-2020,154 m²,22 m,7 m,"77,27 triệu/m²"
22-06-2020,45 m²,11 m,4 m,"82,22 triệu/m²"
22-06-2020,86 m²,11 m,7.9 m,"60,23 triệu/m²"
22-06-2020,62 m²,16 m,4 m,"72,58 triệu/m²"
22-06-2020,41 m²,11 m,4 m,"53,66 triệu/m²"
22-06-2020,36 m²,9 m,4 m,"61,11 triệu/m²"
22-06-2020,60 m²,13 m,5 m,"108,33 triệu/m²"
22-06-2020,31 m²,9 m,35 m,"38,71 triệu/m²"
22-06-2020,54 m²,15 m,3.6 m,25 triệu/m²
22-06-2020,41 m²,13 m,3 m,"53,66 triệu/m²"
22-06-2020,94 m²,14 m,7 m,"84,04 triệu/m²"
22-06-2020,38 m²,7 m,6 m,100 triệu/m²
22-06-2020,30 m²,10 m,3 m,"41,67 triệu/m²"
22-06-2020,63 m²,9 m,7 m,"71,43 triệu/m²"
22-06-2020,46 m²,10 m,5 m,"152,17 triệu/m²"
22-06-2020,35 m²,5 m,6 m,"194,29 triệu/m²"
22-06-2020,40 m²,10 m,4 m,70 triệu/m²
22-06-2020,60 m²,12 m,5 m,"125,83 triệu/m²"
22-06-2020,100 m²,12 m,9 m,150 triệu/m²
22-06-2020,37 m²,9 m,4 m,"67,57 triệu/m²"
22-06-2020,32 m²,8 m,4 m,"54,53 triệu/m²"
22-06-2020,42 m²,11 m,4 m,"57,14 triệu/m²"
22-06-2020,66 m²,18 m,3 m,"82,58 triệu/m²"
22-06-2020,8 m²,35 m,27 m,"112,5 triệu/m²"
22-06-2020,42 m²,7 m,6 m,"90,48 triệu/m²"
22-06-2020,70 m²,16 m,4.5 m,"125,71 triệu/m²"
22-06-2020,36 m²,7 m,5 m,"79,17 triệu/m²"
22-06-2020,74 m²,17.6 m,4.2 m,"170,27 triệu/m²"
22-06-2020,31 m²,7 m,4 m,50 triệu/m²
22-06-2020,50 m²,50 m,4 m,110 triệu/m²
22-06-2020,50 m²,14 m,3 m,75 triệu/m²
22-06-2020,32 m²,6 m,4 m,"79,69 triệu/m²"
22-06-2020,40 m²,3 m,3 m,"82,5 triệu/m²"
22-06-2020,45 m²,11 m,4 m,"41,11 triệu/m²"
22-06-2020,33 m²,8 m,4 m,"209,09 triệu/m²"
22-06-2020,53 m²,13 m,4 m,"81,13 triệu/m²"
22-06-2020,48 m²,10.5 m,4.5 m,"83,33 triệu/m²"
22-06-2020,58 m²,12.89 m,4.5 m,"98,28 triệu/m²"
22-06-2020,40 m²,8 m,5.4 m,140 triệu/m²
22-06-2020,50 m²,10 m,4 m,43 triệu/m²
22-06-2020,31 m²,6.2 m,5 m,"258,06 triệu/m²"
22-06-2020,40 m²,8 m,5.4 m,140 triệu/m²
22-06-2020,35 m²,9 m,4 m,"121,43 triệu/m²"
22-06-2020,60 m²,14 m,4 m,"106,67 triệu/m²"
22-06-2020,57 m²,11 m,4 m,"64,91 triệu/m²"
22-06-2020,61 m²,16 m,38 m,"54,1 triệu/m²"
22-06-2020,40 m²,65 m,6 m,"58,75 triệu/m²"
22-06-2020,75 m²,15 m,5 m,"31,71 triệu/m²"
22-06-2020,53 m²,15 m,3 m,"95,28 triệu/m²"
22-06-2020,48 m²,8 m,5 m,"197,92 triệu/m²"
22-06-2020,60 m²,12 m,5 m,55 triệu/m²
22-06-2020,60 m²,15 m,4 m,55 triệu/m²
22-06-2020,47 m²,13 m,4 m,"56,38 triệu/m²"
22-06-2020,100 m²,20 m,5 m,72 triệu/m²
22-06-2020,40 m²,40 m,5 m,145 triệu/m²
22-06-2020,60 m²,5 m,11 m,75 triệu/m²
22-06-2020,45 m²,9 m,5 m,"204,44 triệu/m²"
22-06-2020,52 m²,11 m,4.5 m,"201,92 triệu/m²"
22-06-2020,60 m²,14 m,4 m,300 triệu/m²
22-06-2020,42 m²,9 m,5 m,"464,29 triệu/m²"
22-06-2020,60 m²,11 m,5 m,165 triệu/m²
22-06-2020,73 m²,13 m,5 m,"21,92 triệu/m²"
22-06-2020,40 m²,10 m,4 m,"87,5 triệu/m²"
22-06-2020,35 m²,8 m,4 m,"52,86 triệu/m²"
22-06-2020,66 m²,16 m,4 m,"210,61 triệu/m²"
22-06-2020,33 m²,9 m,4 m,"63,64 triệu/m²"
22-06-2020,52 m²,11 m,5 m,"165,38 triệu/m²"
22-06-2020,39 m²,12 m,4 m,"44,87 triệu/m²"
22-06-2020,70 m²,15.5 m,4.5 m,"178,57 triệu/m²"
22-06-2020,36 m²,8 m,4 m,"116,67 triệu/m²"
22-06-2020,35 m²,7 m,4.5 m,"76,57 triệu/m²"
22-06-2020,86 m²,21 m,4 m,"14,53 triệu/m²"
22-06-2020,65 m²,8 m,8 m,"150,77 triệu/m²"
22-06-2020,30 m²,9 m,3 m,"53,33 triệu/m²"
22-06-2020,30 m²,10 m,4.5 m,"61,67 triệu/m²"
